match_id,round,team,is_home,player,player_id,minute,shot_type,is_goal,situation,body_part,xg,xgot,x,y,goal_mouth_y,goal_mouth_z
13982006,29,Raków Częstochowa,True,Patryk Makuch,979393,39,goal,True,set-piece,right-foot,0.15602007508278,0.92026805877686,7.1,48.3,54.1,25.3
13982006,29,Raków Częstochowa,True,Bogdan Racovițan,1048102,39,block,False,set-piece,right-foot,0.21520239114761,0.0,6.0,49.9,49.2,19.0
13982006,29,Raków Częstochowa,True,Paweł Dawidowicz,288321,39,miss,False,set-piece,head,0.064872525632381,0.0,9.9,52.4,61.8,5.6
13982006,29,Cracovia,False,Dijon Kameri,1129551,38,save,False,corner,right-foot,0.053363796323538,0.63332957029343,13.0,52.1,46.0,3.8
13982006,29,Cracovia,False,Ajdin Hasić,954832,37,block,False,corner,left-foot,0.0095803793519735,0.0,27.7,52.3,49.0,19.0
13982006,29,Cracovia,False,Dijon Kameri,1129551,36,save,False,fast-break,left-foot,0.067925035953522,0.27418911457062,8.1,31.6,54.1,16.5
13982006,29,Cracovia,False,Pau Sans,1469468,34,block,False,corner,right-foot,0.023698842152953,0.0,24.3,48.9,51.0,19.0
13982006,29,Cracovia,False,Dijon Kameri,1129551,34,block,False,assisted,right-foot,0.047611434012651,0.0,19.4,44.8,51.1,19.0
13982006,29,Cracovia,False,Pau Sans,1469468,33,block,False,assisted,right-foot,0.14660862088203,0.0,12.9,43.6,49.4,19.0
13982006,29,Cracovia,False,Dijon Kameri,1129551,27,miss,False,throw-in-set-piece,right-foot,0.043862339109182,0.0,18.3,63.6,52.4,80.6
13982006,29,Cracovia,False,Dijon Kameri,1129551,27,block,False,throw-in-set-piece,left-foot,0.032029151916504,0.0,20.1,57.0,51.9,19.0
13982006,29,Cracovia,False,Dominik Piła,990074,27,block,False,throw-in-set-piece,right-foot,0.043981775641441,0.0,11.7,64.0,48.1,19.0
13982006,29,Cracovia,False,Dijon Kameri,1129551,27,block,False,throw-in-set-piece,right-foot,0.21450057625771,0.0,13.5,46.0,53.7,19.0
13982006,29,Cracovia,False,Ajdin Hasić,954832,24,block,False,regular,left-foot,0.022783290594816,0.0,23.2,56.4,53.4,19.0
13982006,29,Cracovia,False,Gustav Henriksson,946840,6,miss,False,corner,head,0.2110059261322,0.0,7.0,50.7,49.9,50.0
13982006,29,Cracovia,False,Ajdin Hasić,954832,5,block,False,set-piece,left-foot,0.0090429410338402,0.0,24.3,59.3,50.8,19.0
13982005,30,Wisła Płock,True,Deni Jurić,855970,90,miss,False,regular,left-foot,0.018608834594488,0.0,26.0,49.3,58.7,73.6
13982005,30,Radomiak Radom,False,Jérémy Blasco,1010310,79,save,False,set-piece,right-foot,0.13282063603401,0.37895777821541,8.6,57.0,49.0,34.8
13982005,30,Radomiak Radom,False,Maurides,243693,73,goal,True,corner,head,0.15676872432232,0.68128269910812,8.2,47.2,53.4,15.8
13982005,30,Radomiak Radom,False,Zié Ouattara,1005407,70,save,False,regular,right-foot,0.046995427459478,0.069444291293621,10.4,70.7,47.0,3.2
13982005,30,Radomiak Radom,False,Luquinhas,845787,68,miss,False,regular,right-foot,0.041356842964888,0.0,17.6,38.9,48.4,61.1
13982005,30,Radomiak Radom,False,Salifou Soumah,1417890,68,block,False,assisted,left-foot,0.012217992916703,0.0,24.4,69.1,51.8,19.0
13982005,30,Wisła Płock,True,Dominik Kun,171011,67,miss,False,corner,head,0.041380129754543,0.0,16.7,51.7,47.7,51.4
13982005,30,Radomiak Radom,False,Salifou Soumah,1417890,59,block,False,assisted,left-foot,0.024336982518435,0.0,14.5,74.8,49.2,19.0
13982005,30,Wisła Płock,True,Wiktor Nowak,1513057,55,save,False,assisted,right-foot,0.14367805421352,0.17946137487888,9.5,40.7,52.6,3.2
13982005,30,Wisła Płock,True,Dion Gallapeni,1499083,53,save,False,assisted,right-foot,0.027875106781721,0.041593138128519,15.4,28.0,53.1,2.5
13982005,30,Wisła Płock,True,Giannis Niarchos,1087593,50,miss,False,fast-break,right-foot,0.52816450595856,0.0,2.4,56.0,42.2,11.1
