match_id,round,team,team_id,is_home,player,player_id,position,substitute,minutesPlayed,rating,expectedGoals,expectedAssists,goals,goalAssist,totalShots,shotOffTarget,onTargetScoringAttempt,touches,totalPass,accuratePass,keyPass,totalLongBalls,accurateLongBalls,totalCross,accurateCross,duelWon,duelLost,aerialWon,aerialLost,totalTackle,wonTackle,interceptionWon,totalClearance,ballRecovery,possessionLostCtrl,fouls,wasFouled,dribbleValueNormalized,totalProgression,progressiveBallCarriesCount,saves,goalsPrevented
13981996,28,Widzew Łódź,3115,True,Juljan Shehu,971523,M,False,90.0,7.3,,0.0794331,,0.0,0,,,62.0,43.0,33.0,2.0,7.0,5.0,1.0,,9.0,7.0,1.0,3.0,1.0,,2.0,1.0,7.0,13.0,3.0,6.0,0.26,41.04159177251,0.0,,
13981996,28,Widzew Łódź,3115,True,Fran Álvarez,965034,F,False,90.0,6.7,,0.237328,,0.0,0,,,73.0,37.0,29.0,3.0,3.0,1.0,14.0,3.0,6.0,8.0,,2.0,3.0,,,,5.0,28.0,1.0,3.0,0.04,24.136310309771,0.0,,
13981996,28,Widzew Łódź,3115,True,Sebastian Bergier,913575,F,False,90.0,8.2,0.6015,0.523855,1.0,0.0,3,1.0,1.0,27.0,20.0,17.0,2.0,1.0,,,,4.0,8.0,3.0,7.0,,,,,3.0,3.0,2.0,,-0.3,29.621931528312,2.0,,
13981996,28,Widzew Łódź,3115,True,Mariusz Fornalczyk,1049444,F,False,89.0,7.1,0.1623,0.274024,,1.0,4,2.0,,38.0,15.0,6.0,1.0,6.0,2.0,5.0,1.0,5.0,2.0,1.0,,,,3.0,1.0,2.0,19.0,1.0,4.0,0.3,72.349004517746,4.0,,
13981996,28,Widzew Łódź,3115,True,Ángel Baena,1031756,M,True,27.0,6.6,0.059,0.0676733,,0.0,1,,1.0,22.0,15.0,11.0,,1.0,,1.0,1.0,2.0,4.0,1.0,1.0,,,,1.0,1.0,6.0,,,0.22,79.43678047435,2.0,,
13981996,28,Widzew Łódź,3115,True,Andi Zeqiri,796067,F,True,8.0,6.3,,9e-06,,0.0,0,,,7.0,3.0,1.0,,,,,,1.0,5.0,1.0,1.0,,,,1.0,1.0,5.0,1.0,,0.0,0.52432490581549,0.0,,
13981996,28,Widzew Łódź,3115,True,Mateusz Żyro,851245,D,True,1.0,,,9.739e-05,,0.0,0,,,3.0,1.0,1.0,,,,,,1.0,,,,,,,,,1.0,1.0,1.0,,,,,
13981996,28,Widzew Łódź,3115,True,Veljko Ilić,1132010,G,True,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981996,28,Widzew Łódź,3115,True,Maciej Kikolski,1133034,G,True,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981996,28,Widzew Łódź,3115,True,Ricardo Visus,1046322,D,True,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981996,28,Widzew Łódź,3115,True,Stelios Andreou,994282,D,True,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981996,28,Widzew Łódź,3115,True,Lukas Lerager,151470,M,True,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981996,28,Widzew Łódź,3115,True,Bartłomiej Pawłowski,119859,M,True,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981996,28,Bruk-Bet Termalica Nieciecza,36851,False,Adrián Chovan,363478,G,False,90.0,8.6,,0.00437662,,0.0,0,,,42.0,29.0,16.0,1.0,23.0,11.0,,,2.0,,1.0,,,,,1.0,9.0,15.0,,1.0,-0.05,11.141365817717,0.0,7.0,1.568
13981996,28,Bruk-Bet Termalica Nieciecza,36851,False,Arkadiusz Kasperkiewicz,539210,D,False,68.0,6.7,,0.0104075,,0.0,0,,,51.0,42.0,34.0,,7.0,3.0,,,4.0,5.0,3.0,1.0,,,1.0,1.0,6.0,9.0,4.0,1.0,0.05,18.00309126055,0.0,,
13981996,28,Bruk-Bet Termalica Nieciecza,36851,False,Lucas Masoero,939732,D,False,90.0,6.7,,0.00392653,,0.0,0,,,40.0,28.0,20.0,,6.0,1.0,,,2.0,4.0,1.0,3.0,1.0,1.0,,7.0,1.0,8.0,1.0,,0.02,7.110365250418,0.0,,
13981996,28,Bruk-Bet Termalica Nieciecza,36851,False,Artem Putivtsev,109004,D,False,90.0,6.9,,0.00751912,,0.0,0,,,62.0,32.0,21.0,,9.0,4.0,,,11.0,5.0,7.0,2.0,3.0,1.0,1.0,14.0,2.0,15.0,1.0,1.0,-0.01,-6.9683969093989,0.0,,
13981996,28,Bruk-Bet Termalica Nieciecza,36851,False,Radu Boboc,888699,M,False,85.0,6.8,,0.138649,,0.0,0,,,43.0,24.0,17.0,2.0,1.0,1.0,4.0,1.0,2.0,3.0,1.0,2.0,1.0,1.0,1.0,3.0,5.0,12.0,1.0,,0.18,29.977203093317,1.0,,
13981996,28,Bruk-Bet Termalica Nieciecza,36851,False,Sergio Guerrero,1130781,M,False,85.0,7.1,0.1426,0.00919625,,0.0,2,1.0,,42.0,29.0,26.0,,4.0,2.0,,,4.0,4.0,3.0,1.0,,,,3.0,4.0,6.0,3.0,1.0,0.04,17.921375649145,1.0,,
13981996,28,Bruk-Bet Termalica Nieciecza,36851,False,Maciej Ambrosiewicz,846753,M,False,90.0,6.9,0.1224,0.157758,,0.0,2,1.0,,64.0,46.0,31.0,1.0,7.0,3.0,5.0,1.0,6.0,5.0,1.0,,2.0,1.0,1.0,1.0,3.0,21.0,2.0,3.0,0.09,53.30139594145,1.0,,
13981996,28,Bruk-Bet Termalica Nieciecza,36851,False,Isik Gabriel,903867,M,False,90.0,6.4,0.061,0.532777,,0.0,2,1.0,1.0,44.0,19.0,11.0,1.0,5.0,1.0,1.0,,6.0,11.0,1.0,3.0,5.0,2.0,1.0,3.0,3.0,14.0,3.0,,0.23,37.583241713448,2.0,,
13981996,28,Bruk-Bet Termalica Nieciecza,36851,False,Igor Strzałek,1133054,F,False,58.0,6.6,,0.00890639,,0.0,0,,,21.0,9.0,7.0,,1.0,1.0,1.0,,3.0,3.0,,1.0,1.0,,,,,8.0,,1.0,0.22,11.970171601702,0.0,,
13981996,28,Bruk-Bet Termalica Nieciecza,36851,False,Kamil Zapolnik,787734,F,False,85.0,6.4,0.3518,0.0567259,,0.0,2,1.0,1.0,36.0,23.0,13.0,,,,,,8.0,7.0,7.0,4.0,,,,5.0,2.0,14.0,1.0,1.0,0.15,6.8105577652019,1.0,,
13981996,28,Bruk-Bet Termalica Nieciecza,36851,False,Jesús Jiménez,900494,F,False,72.0,6.5,,0.176156,,0.0,0,,,34.0,20.0,15.0,1.0,1.0,,1.0,,5.0,6.0,1.0,2.0,1.0,,,1.0,2.0,10.0,2.0,2.0,0.08,25.029345253654,0.0,,
13981996,28,Bruk-Bet Termalica Nieciecza,36851,False,Andrzej Trubeha,886753,F,True,32.0,6.9,,0.00560246,,0.0,0,,,26.0,12.0,9.0,,,,2.0,,5.0,3.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,6.0,,1.0,0.07,47.219622067619,1.0,,
13981996,28,Bruk-Bet Termalica Nieciecza,36851,False,Krzysztof Kubica,940544,M,True,18.0,6.3,0.1272,0.00607722,,0.0,1,,,10.0,3.0,2.0,,,,,,1.0,4.0,1.0,2.0,,,,3.0,,4.0,,,0.03,19.539808735883,0.0,,
13981996,28,Bruk-Bet Termalica Nieciecza,36851,False,Miłosz Matysik,1095659,D,True,14.0,6.2,,0.0011215,,0.0,0,,,8.0,3.0,2.0,,,,,,1.0,2.0,,1.0,1.0,1.0,,,1.0,3.0,1.0,,0.0,-0.57426735076144,0.0,,
13981996,28,Bruk-Bet Termalica Nieciecza,36851,False,Ivan Durdov,970515,F,True,14.0,6.4,,,,0.0,0,,,4.0,,,,,,,,1.0,4.0,,3.0,,,,1.0,,1.0,,1.0,,,,,
13981996,28,Bruk-Bet Termalica Nieciecza,36851,False,Morgan Fassbender,956678,M,True,14.0,6.5,,0.165606,,0.0,0,,,6.0,3.0,1.0,1.0,1.0,,2.0,1.0,1.0,1.0,1.0,1.0,,,,,,3.0,,,0.04,13.951077687773,1.0,,
13981996,28,Bruk-Bet Termalica Nieciecza,36851,False,Miłosz Mleczko,843422,G,True,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981996,28,Bruk-Bet Termalica Nieciecza,36851,False,Wojciech Jakubik,1424224,M,True,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981996,28,Bruk-Bet Termalica Nieciecza,36851,False,Dominik Biniek,1401697,M,True,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981998,28,Zagłębie Lubin,3113,True,Jasmin Burić,46136,G,False,90.0,6.8,,0.00174172,,0.0,0,,,33.0,28.0,14.0,,25.0,11.0,,,1.0,,1.0,,,,,1.0,4.0,15.0,,,0.0,2.5966381156791,0.0,,
13981998,28,Zagłębie Lubin,3113,True,Igor Orlikowski,1405599,D,False,90.0,7.4,0.036,0.0105254,,0.0,1,1.0,,32.0,15.0,12.0,1.0,5.0,2.0,,,8.0,6.0,3.0,3.0,4.0,1.0,1.0,4.0,1.0,5.0,3.0,1.0,-0.2,-12.319980606308,0.0,,
13981998,28,Zagłębie Lubin,3113,True,Michał Nalepa,95351,D,False,90.0,7.9,0.1311,0.0597659,,0.0,3,2.0,1.0,46.0,30.0,24.0,1.0,7.0,5.0,1.0,,9.0,5.0,7.0,4.0,1.0,1.0,1.0,7.0,1.0,8.0,1.0,1.0,0.03,22.055089184224,0.0,,
13981998,28,Zagłębie Lubin,3113,True,Damian Michalski,841409,D,False,90.0,7.0,,0.0365078,,0.0,0,,,21.0,11.0,7.0,,5.0,1.0,,,3.0,2.0,2.0,2.0,1.0,,1.0,5.0,,4.0,,,0.01,17.820059899999,1.0,,
13981998,28,Zagłębie Lubin,3113,True,Luka Lučić,190663,D,False,90.0,7.3,,0.259335,,0.0,0,,,40.0,22.0,16.0,1.0,2.0,,4.0,2.0,3.0,3.0,1.0,,1.0,,3.0,5.0,4.0,9.0,1.0,1.0,0.2,57.37729066871,1.0,,
13981998,28,Zagłębie Lubin,3113,True,Jakub Kolan,1405589,M,False,90.0,7.1,0.1228,0.306999,,0.0,4,2.0,,57.0,31.0,22.0,,8.0,5.0,1.0,,5.0,9.0,2.0,2.0,1.0,,3.0,4.0,7.0,12.0,3.0,2.0,0.12,1.9652889998791,1.0,,
13981998,28,Zagłębie Lubin,3113,True,Filip Kocaba,1381816,M,False,88.0,6.5,0.0288,0.0104901,,0.0,1,,,29.0,19.0,12.0,,3.0,,,,5.0,5.0,,1.0,3.0,2.0,1.0,,5.0,8.0,3.0,2.0,0.07,-9.4603728075628,0.0,,
13981998,28,Zagłębie Lubin,3113,True,Josip Ćorluka,190911,M,False,88.0,7.1,,0.151139,,0.0,0,,,52.0,30.0,16.0,1.0,5.0,,2.0,2.0,8.0,10.0,4.0,3.0,2.0,1.0,1.0,3.0,7.0,19.0,2.0,1.0,0.12,-1.4007391618878,0.0,,
13981998,28,Zagłębie Lubin,3113,True,Marcel Regula,1528249,M,False,64.0,6.8,0.4874,0.00042848,1.0,0.0,4,1.0,2.0,21.0,6.0,2.0,,,,1.0,,1.0,5.0,1.0,1.0,,,,1.0,,11.0,2.0,,0.28,30.551152926234,2.0,,
13981998,28,Zagłębie Lubin,3113,True,Adam Radwański,796980,M,False,73.0,6.6,0.1454,0.074269,,1.0,2,,,44.0,20.0,9.0,3.0,2.0,,3.0,,3.0,7.0,1.0,1.0,,,1.0,,6.0,24.0,5.0,1.0,0.19,16.943147510507,0.0,,
13981998,28,Zagłębie Lubin,3113,True,Levente Szabó,790864,F,False,73.0,7.1,0.0753,0.0750549,,0.0,2,2.0,,30.0,21.0,12.0,3.0,2.0,1.0,1.0,1.0,11.0,6.0,8.0,4.0,2.0,,,,3.0,11.0,1.0,1.0,0.0,-2.0506911925475,0.0,,
13981998,28,Zagłębie Lubin,3113,True,Jakub Sypek,1035100,M,True,26.0,6.2,,0.00431955,,0.0,0,,,4.0,2.0,2.0,1.0,,,,,,5.0,,,,,,,,2.0,2.0,,0.02,12.566032934733,1.0,,
13981998,28,Zagłębie Lubin,3113,True,Sebastian Kowalczyk,864926,M,True,17.0,6.7,,0.0415361,,0.0,0,,,13.0,5.0,4.0,1.0,,,,,3.0,2.0,2.0,,1.0,1.0,,,2.0,3.0,,1.0,0.05,9.0690485677435,0.0,,
13981998,28,Zagłębie Lubin,3113,True,Michalis Kosidis,1101775,F,True,17.0,6.6,,0.0025191,,0.0,0,,,6.0,4.0,3.0,,,,,,2.0,1.0,1.0,,,,,1.0,,1.0,1.0,1.0,-0.31,-6.4057181599981,0.0,,
13981998,28,Zagłębie Lubin,3113,True,Mateusz Grzybek,286091,D,True,8.0,6.7,,,,0.0,0,,,5.0,2.0,,,,,,,1.0,1.0,,1.0,,,,1.0,1.0,2.0,,1.0,,,,,
13981998,28,Zagłębie Lubin,3113,True,Damian Dąbrowski,108979,M,True,8.0,6.6,,,,0.0,0,,,3.0,1.0,,,,,,,1.0,,,,1.0,1.0,,,,1.0,,,,,,,
13981998,28,Zagłębie Lubin,3113,True,Rafał Gikiewicz,44938,G,True,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981998,28,Zagłębie Lubin,3113,True,Aleks Ławniczak,997532,D,True,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981998,28,Zagłębie Lubin,3113,True,Mateusz Dziewiatowski,1405605,M,True,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981998,28,Zagłębie Lubin,3113,True,Cyprian Popielec,1405563,M,True,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981998,28,Zagłębie Lubin,3113,True,Jakub Ligocki,2304404,M,True,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981998,28,Zagłębie Lubin,3113,True,Arkadiusz Wozniak,946836,M,True,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981998,28,Radomiak Radom,7295,False,Filip Majchrowicz,926007,G,False,90.0,6.3,,3.602e-05,,0.0,0,,,36.0,23.0,15.0,,9.0,1.0,,,,,,,,,,,12.0,8.0,,,,,,2.0,-0.4728
13981998,28,Radomiak Radom,7295,False,Jan Grzesik,792239,D,False,90.0,6.6,0.5642,0.142251,,0.0,3,3.0,,71.0,40.0,33.0,2.0,7.0,3.0,3.0,1.0,6.0,5.0,,4.0,,,,3.0,4.0,14.0,1.0,5.0,0.12,93.432643946409,3.0,,
13981998,28,Radomiak Radom,7295,False,Jérémy Blasco,1010310,D,False,90.0,6.8,0.3697,0.00963202,,0.0,2,2.0,,64.0,51.0,42.0,,6.0,2.0,1.0,,5.0,2.0,4.0,1.0,1.0,,,6.0,3.0,12.0,,,0.14,102.88484444645,0.0,,
13981998,28,Radomiak Radom,7295,False,Adrián Diéguez,851890,D,False,90.0,6.6,,0.0165353,,0.0,0,,,73.0,61.0,48.0,,16.0,8.0,,,5.0,4.0,1.0,3.0,1.0,,1.0,3.0,5.0,14.0,1.0,3.0,0.11,172.66366668878,2.0,,
13981998,28,Radomiak Radom,7295,False,João Pedro,1116668,D,False,45.0,6.0,,0.0026487,,0.0,0,,,28.0,18.0,11.0,,2.0,,,,2.0,4.0,1.0,2.0,1.0,,,3.0,1.0,9.0,1.0,,-0.23,-3.1309461466441,0.0,,
13981998,28,Radomiak Radom,7295,False,Ibrahima Camará,976145,M,False,90.0,6.7,0.0099,0.192267,,0.0,1,1.0,,76.0,51.0,41.0,1.0,6.0,3.0,3.0,1.0,9.0,12.0,2.0,7.0,2.0,2.0,,3.0,3.0,14.0,5.0,4.0,0.16,89.686873855102,0.0,,
13981998,28,Radomiak Radom,7295,False,Romário Baró,892224,M,False,45.0,5.9,,0.00603993,,0.0,0,,,27.0,20.0,16.0,,1.0,,1.0,,2.0,4.0,2.0,3.0,,,1.0,1.0,2.0,6.0,,1.0,0.04,18.611935154644,0.0,,
13981998,28,Radomiak Radom,7295,False,Luquinhas,845787,M,False,86.0,6.2,0.044,0.0175078,,0.0,1,,,41.0,23.0,19.0,,,,1.0,,4.0,6.0,,3.0,,,,1.0,3.0,11.0,,2.0,0.09,55.558761583029,2.0,,
13981998,28,Radomiak Radom,7295,False,Rafał Wolski,137135,M,False,77.0,6.8,0.027,0.340878,,0.0,1,1.0,,32.0,16.0,13.0,2.0,3.0,3.0,4.0,1.0,4.0,5.0,,,,,,,,11.0,2.0,2.0,0.08,36.371058156391,1.0,,
13981998,28,Radomiak Radom,7295,False,Vasco Lopes,1111214,M,False,68.0,6.4,0.0147,0.0581912,,0.0,1,1.0,,38.0,19.0,11.0,1.0,,,2.0,1.0,7.0,7.0,1.0,2.0,1.0,1.0,,,1.0,16.0,1.0,3.0,0.2,92.332459452298,3.0,,
13981998,28,Radomiak Radom,7295,False,Maurides,243693,F,False,90.0,6.9,,0.00040204,,0.0,0,,,27.0,10.0,7.0,,2.0,1.0,,,10.0,8.0,8.0,6.0,,,,6.0,1.0,10.0,2.0,1.0,0.07,-14.897692497073,0.0,,
13981998,28,Radomiak Radom,7295,False,Zié Ouattara,1005407,D,True,45.0,7.6,,0.120679,,0.0,0,,,47.0,29.0,23.0,1.0,6.0,4.0,3.0,1.0,8.0,1.0,,,3.0,1.0,,1.0,2.0,12.0,,2.0,0.08,95.940599019485,2.0,,
13981998,28,Radomiak Radom,7295,False,Christos Donis,282979,M,True,45.0,7.0,,0.0190186,,0.0,0,,,47.0,41.0,39.0,1.0,3.0,3.0,2.0,,2.0,2.0,,1.0,,,,,4.0,4.0,,1.0,0.12,55.26866168484,0.0,,
13981998,28,Radomiak Radom,7295,False,Salifou Soumah,1417890,F,True,22.0,6.4,0.2294,0.0158733,,0.0,2,,,14.0,7.0,4.0,,,,2.0,,1.0,2.0,1.0,,,,,,,8.0,,,0.13,14.256219109626,0.0,,
13981998,28,Radomiak Radom,7295,False,Abdoul Tapsoba,1000129,F,True,13.0,6.5,,0.0134255,,0.0,0,,,6.0,1.0,,,,,1.0,1.0,2.0,2.0,2.0,1.0,,,,1.0,,2.0,1.0,,0.02,5.1923981129292,0.0,,
13981998,28,Radomiak Radom,7295,False,Elves Baldé,846040,F,True,10.0,6.6,,0.289098,,0.0,0,,,7.0,3.0,3.0,1.0,,,3.0,2.0,,,,,,,,,,2.0,,,0.0,5.0583345924882,0.0,,
13981998,28,Radomiak Radom,7295,False,Michał Jerke,1390120,G,True,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981998,28,Radomiak Radom,7295,False,Wiktor Koptas,1034831,G,True,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981998,28,Radomiak Radom,7295,False,Steve Kingue,945424,D,True,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981998,28,Radomiak Radom,7295,False,Mateusz Cichocki,303484,D,True,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981998,28,Radomiak Radom,7295,False,Adam Żabicki,2064830,M,True,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981998,28,Radomiak Radom,7295,False,Leândro,586370,M,True,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981998,28,Radomiak Radom,7295,False,Michał Kaput,971418,M,True,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
13982000,28,Piast Gliwice,7918,True,Karol Szymański,381816,G,False,90.0,6.5,,0.000374,,0.0,0,,,37.0,27.0,19.0,,9.0,1.0,,,,1.0,,,,,,2.0,10.0,8.0,,,0.01,34.785913330449,0.0,1.0,-0.0491
13982000,28,Piast Gliwice,7918,True,Ema Twumasi,931738,D,False,90.0,6.3,,0.0344665,,0.0,0,,,59.0,40.0,31.0,,4.0,,2.0,,5.0,5.0,1.0,,2.0,1.0,1.0,1.0,9.0,17.0,,1.0,0.11,56.085313113413,1.0,,
13982000,28,Piast Gliwice,7918,True,Juande Rivas,966573,D,False,90.0,6.4,0.0271,0.00847039,,0.0,1,1.0,,70.0,50.0,39.0,,8.0,1.0,,,9.0,5.0,5.0,4.0,3.0,3.0,4.0,7.0,3.0,12.0,2.0,1.0,0.05,49.156596284461,0.0,,
13982000,28,Piast Gliwice,7918,True,Igor Drapiński,1161838,D,False,90.0,6.1,0.036,0.00823101,,0.0,1,1.0,,77.0,68.0,59.0,,5.0,1.0,,,2.0,2.0,2.0,,,,2.0,3.0,5.0,9.0,2.0,,0.06,34.727499823436,0.0,,
13982000,28,Piast Gliwice,7918,True,Jakub Lewicki,1210837,D,False,90.0,6.5,,0.162808,,0.0,0,,,47.0,27.0,25.0,2.0,3.0,1.0,5.0,1.0,3.0,2.0,,,1.0,1.0,3.0,5.0,3.0,7.0,1.0,2.0,0.12,39.059027608702,1.0,,
13982000,28,Piast Gliwice,7918,True,Jason Lokilo,818036,M,False,61.0,6.7,0.1253,0.313859,,0.0,2,,,39.0,15.0,13.0,4.0,2.0,2.0,11.0,5.0,3.0,4.0,,,2.0,1.0,,,,14.0,1.0,1.0,0.15,35.541637654298,2.0,,
13982000,28,Piast Gliwice,7918,True,Grzegorz Tomasiewicz,792141,M,False,73.0,7.0,,0.0968731,,0.0,0,,,44.0,35.0,29.0,,3.0,,1.0,,4.0,1.0,1.0,,,,,,1.0,8.0,,3.0,0.06,33.812106087343,0.0,,
13982000,28,Piast Gliwice,7918,True,Patryk Dziczek,572744,M,False,90.0,7.6,0.0296,0.0852787,,0.0,1,,1.0,90.0,55.0,40.0,1.0,9.0,6.0,2.0,1.0,9.0,2.0,3.0,,4.0,2.0,3.0,3.0,3.0,25.0,2.0,2.0,0.12,13.816628009666,0.0,,
13982000,28,Piast Gliwice,7918,True,Hugo Vallejo,972451,M,False,61.0,5.8,0.1469,0.102476,,0.0,2,2.0,,33.0,26.0,21.0,2.0,,,1.0,,1.0,5.0,1.0,2.0,,,,,2.0,10.0,1.0,,0.19,80.380944519943,2.0,,
13982000,28,Piast Gliwice,7918,True,Adrian Dalmau,598210,F,False,61.0,6.4,0.6786,0.00135377,,0.0,3,2.0,1.0,15.0,7.0,5.0,1.0,1.0,,,,2.0,2.0,1.0,,,,,,,6.0,,1.0,0.03,-0.40288051834816,0.0,,
13982000,28,Piast Gliwice,7918,True,Jorge Félix,811324,F,False,72.0,7.3,,0.0140841,,0.0,0,,,31.0,27.0,23.0,,,,,,5.0,3.0,4.0,1.0,1.0,,,1.0,3.0,6.0,2.0,,0.58,27.095480768635,1.0,,
13982000,28,Piast Gliwice,7918,True,Oskar Lesniak,1388230,M,True,29.0,7.1,,0.181218,,0.0,0,,,30.0,19.0,15.0,1.0,2.0,1.0,2.0,,1.0,1.0,,,1.0,,,,3.0,9.0,,,0.06,34.267727723031,1.0,,
13982000,28,Piast Gliwice,7918,True,Quentin Boisgard,827386,M,True,29.0,6.8,0.3705,0.0843401,,0.0,1,1.0,,21.0,11.0,10.0,2.0,1.0,1.0,,,5.0,3.0,,1.0,1.0,,,,1.0,5.0,,1.0,0.18,8.8100757181213,1.0,,
13982000,28,Piast Gliwice,7918,True,Leandro Sanca,1141665,M,True,29.0,7.0,0.1149,0.161554,,0.0,2,2.0,,17.0,9.0,7.0,,2.0,2.0,3.0,1.0,2.0,1.0,,,,,,,3.0,5.0,,,0.23,54.470433329231,2.0,,
13982000,28,Piast Gliwice,7918,True,Michał Chrapek,67600,M,True,18.0,6.8,0.0687,0.320181,,0.0,1,1.0,,26.0,17.0,15.0,1.0,,,5.0,1.0,1.0,1.0,,,,,,,,8.0,1.0,1.0,0.1,8.2819031438725,1.0,,
13982000,28,Piast Gliwice,7918,True,Andreas Katsantonis,879123,F,True,17.0,6.4,0.2135,,,0.0,2,1.0,,5.0,1.0,,,,,2.0,,2.0,2.0,2.0,,,,,,,3.0,1.0,,-0.05,1.2855306955026,0.0,,
13982000,28,Piast Gliwice,7918,True,Jakub Grelich,2449078,G,True,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
13982000,28,Piast Gliwice,7918,True,Dominik Holec,134908,G,True,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
13982000,28,Piast Gliwice,7918,True,Elton Fikaj,1154875,D,True,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
13982000,28,Piast Gliwice,7918,True,Filip Borowski,1021809,D,True,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
13982000,28,Piast Gliwice,7918,True,Jakub Czerwiński,116958,D,True,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
13982000,28,Piast Gliwice,7918,True,Szczepan Mucha,1408992,M,True,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
13982000,28,Piast Gliwice,7918,True,Oliwier Maziarz,2439667,M,True,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
13982000,28,Pogoń Szczecin,3117,False,Valentin Cojocaru,182363,G,False,90.0,7.2,,0.00085204,,0.0,0,,,64.0,46.0,15.0,,35.0,4.0,,,1.0,,,,,,,2.0,16.0,31.0,,,0.02,38.680908284553,0.0,2.0,0.4616
13982000,28,Pogoń Szczecin,3117,False,Kellyn Acosta,155950,D,False,90.0,7.9,,0.222266,,0.0,0,,,43.0,27.0,26.0,1.0,2.0,2.0,2.0,1.0,4.0,4.0,1.0,2.0,2.0,2.0,,5.0,1.0,3.0,,1.0,-0.4,-17.691739853662,0.0,,
13982000,28,Pogoń Szczecin,3117,False,Danijel Lončar,875633,D,False,90.0,7.4,,0.0128729,,1.0,0,,,31.0,17.0,11.0,1.0,3.0,1.0,,,3.0,5.0,1.0,3.0,1.0,1.0,1.0,8.0,1.0,8.0,2.0,1.0,0.0,-0.057142844699868,0.0,,
13982000,28,Pogoń Szczecin,3117,False,Attila Szalai,823092,D,False,90.0,7.2,0.1172,0.0100975,,0.0,1,1.0,,65.0,52.0,37.0,,16.0,6.0,,,1.0,2.0,1.0,2.0,,,1.0,8.0,7.0,16.0,,,0.04,2.4990846888891,0.0,,
13982000,28,Pogoń Szczecin,3117,False,Léo Borges,1066687,D,False,90.0,7.4,,0.0100555,,0.0,0,,,73.0,34.0,25.0,1.0,6.0,2.0,3.0,,6.0,2.0,,,4.0,3.0,2.0,10.0,5.0,20.0,1.0,1.0,0.27,102.15597314376,3.0,,
13982000,28,Pogoń Szczecin,3117,False,Mads Agger,1065629,M,False,87.0,6.5,,0.00956358,,0.0,0,,,24.0,10.0,10.0,,1.0,1.0,,,2.0,5.0,,,,,1.0,,4.0,5.0,1.0,1.0,0.08,22.566493392475,0.0,,
13982000,28,Pogoń Szczecin,3117,False,Fredrik Ulvestad,36922,M,False,90.0,7.5,0.7884,0.0153339,1.0,0.0,1,,1.0,45.0,36.0,25.0,,4.0,,,,6.0,5.0,3.0,4.0,2.0,,,2.0,2.0,13.0,,1.0,0.04,-1.6882809135816,0.0,,
13982000,28,Pogoń Szczecin,3117,False,Jan Biegański,935966,M,False,88.0,6.8,,0.0271247,,0.0,0,,,50.0,36.0,30.0,,2.0,1.0,1.0,,4.0,3.0,,1.0,2.0,1.0,3.0,3.0,2.0,7.0,2.0,1.0,0.07,19.914601619574,0.0,,
13982000,28,Pogoń Szczecin,3117,False,Natan Ława,2181702,M,False,80.0,6.5,,0.0111655,,0.0,0,,,39.0,25.0,18.0,,,,,,5.0,7.0,,2.0,2.0,1.0,1.0,,4.0,10.0,2.0,2.0,0.21,26.039003016788,1.0,,
13982000,28,Pogoń Szczecin,3117,False,Karol Angielski,297324,F,False,69.0,6.4,,0.00110538,,0.0,0,,,17.0,9.0,6.0,,,,,,4.0,6.0,2.0,1.0,,,,1.0,2.0,7.0,3.0,3.0,0.09,6.7108912226341,0.0,,
